"repo","file","key_path","canonical_key_path","classification","notes"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.monitoring","azure_platform.resource_groups.monitoring","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.monitoring.name","azure_platform.resource_groups.monitoring.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.network","azure_platform.resource_groups.network","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.network.name","azure_platform.resource_groups.network.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.security","azure_platform.resource_groups.security","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.resource_groups.security.name","azure_platform.resource_groups.security.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions","azure_platform.subscriptions","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.connectivity","azure_platform.subscriptions.connectivity","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.connectivity.id","azure_platform.subscriptions.connectivity.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.connectivity.name","azure_platform.subscriptions.connectivity.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.demo","azure_platform.subscriptions.demo","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.demo.id","azure_platform.subscriptions.demo.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.demo.name","azure_platform.subscriptions.demo.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.lab","azure_platform.subscriptions.lab","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.lab.id","azure_platform.subscriptions.lab.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.lab.name","azure_platform.subscriptions.lab.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_connectivity","azure_platform.subscriptions.platform_connectivity","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_connectivity.id","azure_platform.subscriptions.platform_connectivity.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_connectivity.name","azure_platform.subscriptions.platform_connectivity.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_identity","azure_platform.subscriptions.platform_identity","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_identity.id","azure_platform.subscriptions.platform_identity.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_identity.name","azure_platform.subscriptions.platform_identity.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_management","azure_platform.subscriptions.platform_management","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_management.id","azure_platform.subscriptions.platform_management.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.platform_management.name","azure_platform.subscriptions.platform_management.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.primary","azure_platform.subscriptions.primary","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.primary.id","azure_platform.subscriptions.primary.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.primary.name","azure_platform.subscriptions.primary.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.security","azure_platform.subscriptions.security","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.security.id","azure_platform.subscriptions.security.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.security.name","azure_platform.subscriptions.security.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.subscriptions.sub_bootstrap_id","azure_platform.subscriptions.sub_bootstrap_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant","azure_platform.tenant","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant.default_domain","azure_platform.tenant.default_domain","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant.id","azure_platform.tenant.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_platform.tenant.name","azure_platform.tenant.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources","azure_platform","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.platform_connectivity","azure_platform.platform_connectivity","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.platform_identity","azure_platform.platform_identity","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.platform_management","azure_platform.platform_management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_resources.resource_group_name","azure_platform.resource_group_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms","compute.azure_vms","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01","compute.azure_vms.dc01","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.hostname","compute.azure_vms.dc01.hostname","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.location","compute.azure_vms.dc01.location","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.name","compute.azure_vms.dc01.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","azure_vms.dc01.private_ip","compute.azure_vms.dc01.private_ip","alias_candidate","Legacy compatibility root mapped to canonical prefix"
